User_ID,AOV,Customer_Frequency,Avg_Discount_Sensitivity,Total_Spending,Segment,PCA1,PCA2
449c33f0,25.44333333333333,6,3816.5,152.66,🔁 Frequent Buyer,-0.7345499567305666,0.21157564844798965
48091eea,11.86,6,0.0,71.16,🔁 Frequent Buyer,-1.5956450248590848,-0.7773312495643266
b857395f,129.30333333333334,3,7758.200000000001,387.91,🛍️ Deal Seeker,2.0790900147196383,0.8826169442643658
5136adde,5.668333333333333,6,340.09999999999997,34.01,🔁 Frequent Buyer,-1.7617923065657286,-0.8519724811604431
b805a15f,42.31375,8,5077.65,338.51,🛍️ Deal Seeker,-0.05310092765652279,1.6444635814981654
dcaca6db,128.835,2,0.0,257.67,😴 Low Value,0.8856634722548596,-1.2982551123444386
7a7d8d61,41.006,5,10251.5,205.03,🛍️ Deal Seeker,0.4863788400680546,1.306032891072151
34e04e99,41.06,1,821.2,41.06,😴 Low Value,-0.49977985646743245,-2.045519241888496
b2eb65f3,25.89,1,258.9,25.89,😴 Low Value,-0.7572431918784349,-2.1683848424186687
f1c5f192,11.372,5,2843.0,56.86,😴 Low Value,-1.1745407335348368,-0.5633810610371496
de8c7e00,51.126666666666665,3,7669.0,153.38,🛍️ Deal Seeker,0.4364655376169405,0.11340609953346828
a5ed8855,37.3925,4,2991.3999999999996,149.57,😴 Low Value,-0.3837720755833689,-0.4681976542946186
c2f278b8,157.31666666666666,3,2359.75,471.95,🎯 High Spender,2.076645877345894,0.17614955552976894
f9e89622,479.63,1,0.0,479.63,🎯 High Spender,5.0848434492926184,-1.5819312799218541
6e91de44,188.47,1,5654.1,188.47,🎯 High Spender,1.9333562778290927,-0.9657419346272343
f581d1f7,9.956,5,1244.5,49.78,😴 Low Value,-1.3893570451320474,-0.8777775907932209
d1dd56ce,27.356666666666666,6,820.6999999999999,164.14,🔁 Frequent Buyer,-0.997834669881397,-0.28814857998897303
55ade9bd,85.82666666666667,3,2574.8,257.48,😴 Low Value,0.6068040985087902,-0.47362412670825804
70536778,31.692222222222224,9,8556.900000000001,285.23,🛍️ Deal Seeker,-0.15428471219488452,2.325816355270235
9f8bb54c,67.834,5,1695.8500000000001,339.17,🛍️ Deal Seeker,0.3288257123303476,0.23815279078182136
2589f4a9,30.24625,8,12098.5,241.97,🛍️ Deal Seeker,0.2191540955848446,2.5494414222715824
86b387f6,75.32,1,753.1999999999999,75.32,😴 Low Value,-0.06394196964649035,-2.0100011621166805
b1b2edb7,8.348,5,2087.0,41.74,😴 Low Value,-1.344029185670058,-0.7541453112625166
fb1b3d3f,29.473333333333333,3,1768.4,88.42,😴 Low Value,-0.6580460915568355,-1.1623170726060301
8d992fcd,14.89,1,74.45,14.89,😴 Low Value,-0.9196315263793433,-2.2170954962513996
af47fc4e,81.9425,4,3277.7,327.77,🛍️ Deal Seeker,0.7550139009551206,0.19621930545160848
9c7914f5,64.65,5,1616.25,323.25,🛍️ Deal Seeker,0.22834333657228145,0.1668576235356022
7ab838a2,37.57857142857143,7,7891.5,263.05,🛍️ Deal Seeker,0.08365427452706836,1.612808590458847
ac98d8ba,129.36,1,3880.8,129.36,😴 Low Value,0.975612275988457,-1.3689456135317228
d0138d14,32.38,3,2428.5,97.14,😴 Low Value,-0.5254870954277995,-1.0149365832273969
e733dc52,29.38,2,1469.0,58.76,😴 Low Value,-0.6364826715016856,-1.5810140421960035
d7329afe,2.1199999999999997,9,381.59999999999997,19.08,🔁 Frequent Buyer,-2.367080397825442,-0.1683649275282748
7c5e50fe,41.361666666666665,6,3722.5499999999997,248.17,🛍️ Deal Seeker,-0.22245511548679245,0.5446140237948878
36848d01,9.706666666666667,3,1456.0,29.12,😴 Low Value,-1.1049244666766456,-1.4092283230346758
3c499277,13.58,8,3259.2,108.64,🔁 Frequent Buyer,-1.4222826515316975,0.44707435031067516
45ae61a8,22.83625,8,9134.5,182.69,🛍️ Deal Seeker,-0.40550093057579595,1.7894179913206598
7ced0b56,39.22,2,3922.0,78.44,😴 Low Value,-0.20307651317888256,-1.0831225933894661
01c083f3,28.001666666666665,6,2520.1499999999996,168.01,🔁 Frequent Buyer,-0.791700700162847,0.03338343952068361
e077268b,19.12142857142857,7,2677.0,133.85,🔁 Frequent Buyer,-1.1628896243750473,0.1878808770588922
470c391e,197.72,2,7908.8,395.44,🎯 High Spender,2.9114836844655767,0.5119244729645213
8f4a3a26,65.89,2,6589.0,131.78,😴 Low Value,0.5382591613491904,-0.4537221275275257
784fd769,347.3,1,0.0,347.3,🎯 High Spender,3.3728228097850237,-1.766621708407687
a6c5b4a7,9.16125,8,0.0,73.29,🔁 Frequent Buyer,-1.9571366973616393,-0.275921796868343
8e379422,308.09,1,0.0,308.09,🎯 High Spender,2.865543060105489,-1.8213463490857609
7fc7c936,34.10444444444445,9,3069.4,306.94,🔁 Frequent Buyer,-0.6436330933005514,1.4162386125644075
1c98d9cb,40.33,6,2419.7999999999997,241.98,🔁 Frequent Buyer,-0.3980993490869192,0.28632358171344147
4e6186ba,3.2728571428571427,7,572.75,22.91,🔁 Frequent Buyer,-1.9749478412305015,-0.6064477156543425
96af0aa4,15.37142857142857,7,2690.0,107.6,🔁 Frequent Buyer,-1.2994278494914142,0.09232787637346522
577a37c4,72.91666666666667,3,2187.5,218.75,😴 Low Value,0.29499221883370214,-0.6680306639357821
bba4c3f8,67.47,2,3373.5,134.94,😴 Low Value,0.21500256984019997,-1.0265393000823901
8814e19d,10.106666666666666,9,454.79999999999995,90.96,🔁 Frequent Buyer,-2.001809663882204,0.11917640456229174
e08353ad,44.82,8,3585.6,358.56,🛍️ Deal Seeker,-0.11333615999340248,1.450378234277758
d4184040,5.134285714285714,7,179.7,35.94,🔁 Frequent Buyer,-1.9492504908125257,-0.6289339060527748
82dd0dcb,23.072222222222223,9,1038.25,207.65,🔁 Frequent Buyer,-1.3582597051976573,0.6699980057994774
ac83afcb,51.885,4,4150.8,207.54,😴 Low Value,0.10273813885712602,-0.05922098945853616
2d6ba8ae,6.0225,4,1204.5,24.09,😴 Low Value,-1.3581970411387174,-1.2227536089919369
e4637540,110.91,1,2218.2,110.91,😴 Low Value,0.5559561155471032,-1.6953805895577414
23921511,28.65875,8,6878.1,229.27,🛍️ Deal Seeker,-0.413750139998706,1.5573367656151906
268cf1de,81.57666666666667,3,4894.599999999999,244.73,🛍️ Deal Seeker,0.7705216227978193,-0.09502388693368215
ac0a5a11,6.132857142857143,7,0.0,42.93,🔁 Frequent Buyer,-1.9320742698947142,-0.6353625674223922
f747c9ed,23.375,2,701.25,46.75,😴 Low Value,-0.8216049974177613,-1.7529769554261607
e5a5e18d,186.995,2,3739.9,373.99,🎯 High Spender,2.2763496188303183,-0.3011712668203512
31c5ddc8,62.05142857142857,7,2171.8,434.36,🛍️ Deal Seeker,0.36141164313609514,1.2173202883221952
b370acb7,55.074999999999996,6,8261.25,330.45,🛍️ Deal Seeker,0.7215105761850263,1.6669908731902119
25a0d325,84.86333333333333,3,1272.95,254.59,😴 Low Value,0.44498775967540244,-0.7183462331201879
3bb0a7a9,33.333333333333336,9,6000.0,300.0,🛍️ Deal Seeker,-0.35916113855733445,1.919759818569442
22d2eefa,26.194999999999997,6,7858.499999999999,157.17,🛍️ Deal Seeker,-0.2699504133809184,0.9591082074813166
315b7094,40.88166666666667,6,4905.8,245.29,🛍️ Deal Seeker,-0.10941896207805986,0.7480524904499822
14a4d873,254.46,1,7633.8,254.46,🎯 High Spender,3.002575135576742,-0.5156081032804709
c44db413,38.04,4,7608.0,152.16,🛍️ Deal Seeker,0.13480193341423402,0.37562829163039324
c502b838,70.29,6,2108.7,421.74,🛍️ Deal Seeker,0.5511029755629859,0.8888531918520666
b74485f8,38.943333333333335,6,5841.5,233.66,🛍️ Deal Seeker,-0.07117798324407655,0.8746536236103722
0c36392d,55.208000000000006,5,1380.2,276.04,🔁 Frequent Buyer,-0.06963235184092849,-0.044564791394925585
c4486290,232.69,1,11634.5,232.69,🎯 High Spender,3.156365891734551,0.17754284096944367
81c869a4,52.6725,8,4213.8,421.38,🛍️ Deal Seeker,0.2751253806780949,1.8013425751705068
d0d5cc3f,23.508000000000003,5,2350.8,117.54,😴 Low Value,-0.8781402810888774,-0.4355213252317065
543db6cb,91.432,5,2285.8,457.16,🛍️ Deal Seeker,1.0735440236176736,0.7665520862203511
45f3661b,3.7014285714285715,7,1295.5,25.91,🔁 Frequent Buyer,-1.8805169060251907,-0.4645478379462152
a495b1c7,38.7225,4,4646.7,154.89,😴 Low Value,-0.17054036870562156,-0.1505434234437474
514c5365,5.33,6,639.6,31.98,🔁 Frequent Buyer,-1.740295981365545,-0.8052469205325357
6e218819,5.4975,4,439.79999999999995,21.99,😴 Low Value,-1.4544805999635368,-1.3682708455967987
90c1895c,88.44,3,1326.6,265.32,😴 Low Value,0.5255347398125222,-0.6741893513930346
5930f5c1,29.12,7,2038.4,203.84,🔁 Frequent Buyer,-0.8645729749658226,0.33342898305267515
41ea1235,20.2275,8,8091.0,161.82,🛍️ Deal Seeker,-0.6254157483216223,1.5218456397021418
932cdbdb,47.15,4,3772.0,188.6,😴 Low Value,-0.0562148275307121,-0.19284213888057178
e1310511,19.045,2,190.45000000000002,38.09,😴 Low Value,-0.9504321653787875,-1.869233374567747
574e5f84,101.08666666666666,3,6065.2,303.26,🛍️ Deal Seeker,1.3054462489968979,0.30462213800011967
a03903f5,272.14,1,5442.799999999999,272.14,🎯 High Spender,2.9928395911076415,-0.8871793738771744
257a8ce9,29.25,8,7020.0,234.0,🛍️ Deal Seeker,-0.3742047633962768,1.6008710541370372
de1d3a1e,55.75333333333333,3,4181.5,167.26,😴 Low Value,0.15352196222976372,-0.4727466686451211
3b240cf4,42.52571428571429,7,2976.8,297.68,🔁 Frequent Buyer,-0.26927371084797996,0.853133665726285
8b100551,41.292,5,10323.0,206.46,🛍️ Deal Seeker,0.5024085018771397,1.324074748070979
c292a2d7,58.774,5,2938.7,293.87,🛍️ Deal Seeker,0.20283096294466516,0.3010190071842418
e878819f,21.622857142857146,7,7568.000000000001,151.36,🛍️ Deal Seeker,-0.5385267834130527,1.1377350784501294
bc1ed9fe,26.799999999999997,9,12060.0,241.2,🛍️ Deal Seeker,0.008130492134820519,2.7913353546134063
54f1cc93,47.660000000000004,5,7149.0,238.3,🛍️ Deal Seeker,0.340584306815482,0.8638489321133119
8051cd77,291.11,1,2911.1000000000004,291.11,🎯 High Spender,2.9627112924500367,-1.3185665197463357
f648e9e7,128.14,1,3844.2,128.14,😴 Low Value,0.9558449323537828,-1.3772675300985215
cfe50543,132.215,2,0.0,264.43,😴 Low Value,0.9428277542183917,-1.2796165768894683
3b05ed95,72.61166666666666,6,0.0,435.67,🔁 Frequent Buyer,0.39776958807997603,0.5585417152491563
117c47ed,47.55,9,4279.5,427.95,🛍️ Deal Seeker,0.08959610581173609,2.096876822926658
7c62af29,31.22,8,3746.3999999999996,249.76,🔁 Frequent Buyer,-0.6502046416733301,1.0683797605168266
fc5078d2,13.488,5,1686.0,67.44,😴 Low Value,-1.2394496446736556,-0.7348131581741423
fdf2e60c,138.47,1,6923.5,138.47,🎯 High Spender,1.4246436131916875,-0.8059523408173501
99f7c009,50.089999999999996,7,3506.3,350.63,🛍️ Deal Seeker,0.066628847070176,1.146381352720825
2c3663ad,38.306,5,5745.9,191.53,🛍️ Deal Seeker,-0.08187661374009096,0.442935693003407
fd0e68a4,3.0066666666666664,6,90.19999999999999,18.04,🔁 Frequent Buyer,-1.8763276434816467,-0.955695004158134
3a2348ca,30.080000000000002,7,2105.6,210.56,🔁 Frequent Buyer,-0.8219428486351331,0.3706456866712457
fda2a523,83.72,3,2511.6,251.16,😴 Low Value,0.5559223252181483,-0.5053475792070434
45ea58e2,74.06,3,2221.8,222.18,😴 Low Value,0.3226068521227688,-0.6508136636081187
6a796b7c,31.012,5,4651.8,155.06,😴 Low Value,-0.4113003848040579,0.11471876269897621
aa6c6d33,65.20333333333333,6,1956.1000000000001,391.22,🛍️ Deal Seeker,0.36758753713533626,0.7494040688839436
3eb4bfdf,51.79777777777778,9,0.0,466.18,🔁 Frequent Buyer,-0.18615411910294766,1.468810752759661
c70d89cf,6.186,5,927.9,30.93,😴 Low Value,-1.5325335271723122,-1.0024067530314598
69467b7d,219.25,1,6577.5,219.25,🎯 High Spender,2.4320766360875052,-0.7557840723927538
8bb4ff21,31.29,4,6258.0,125.16,😴 Low Value,-0.17995540486115988,0.038653892342481025
e8a90aab,56.196000000000005,5,4214.700000000001,280.98,🛍️ Deal Seeker,0.26736902832795,0.48571637866902706
8db7dbb7,71.642,5,1791.05,358.21,🛍️ Deal Seeker,0.4490006139907481,0.32342037773961096
226d02cd,45.85857142857143,7,1605.05,321.01,🔁 Frequent Buyer,-0.29596889218611816,0.692063240652894
d20005d8,16.7325,4,2007.9,66.93,😴 Low Value,-1.0044766773596527,-0.9301761553632657
d5a74f3f,253.97,1,3809.55,253.97,🎯 High Spender,2.5800004177958833,-1.20791555077906
64272d22,88.49199999999999,5,0.0,442.46,🛍️ Deal Seeker,0.7399729029086674,0.30062143849410383
b3659e63,18.27285714285714,7,6395.5,127.91,🛍️ Deal Seeker,-0.789381055037243,0.8382250394744871
c3030da8,5.4816666666666665,6,0.0,32.89,🔁 Frequent Buyer,-1.8049341451498253,-0.9175849006669357
d895edc8,20.516,5,1538.7,102.58,😴 Low Value,-1.0528119151411863,-0.635859524420406
5203df6d,6.7975,4,271.90000000000003,27.19,😴 Low Value,-1.440433748142926,-1.380758677098076
d4c421dd,116.93,2,1169.3000000000002,233.86,😴 Low Value,0.8115878724562815,-1.152433227177148
9fd0f47d,81.75,4,4905.0,327.0,🛍️ Deal Seeker,0.9273448884334775,0.4878726883669276
e87be34e,120.25333333333333,3,3607.6,360.76,🎯 High Spender,1.4383024443090255,0.04479330589847249
f1dc18ef,232.35,1,11617.5,232.35,🎯 High Spender,3.150116840846156,0.1739938241809962
d763b012,1.71125,8,205.35,13.69,🔁 Frequent Buyer,-2.238466881312177,-0.4639707478670013
380397f3,69.412,5,1735.3,347.06,🛍️ Deal Seeker,0.3786250807179821,0.27348689062935083
a91f12d4,44.0025,4,0.0,176.01,😴 Low Value,-0.5450179693052486,-0.9182997121583887
5a02a69f,29.055,8,11622.0,232.44,🛍️ Deal Seeker,0.11873300247905995,2.4272581682742427
4e3b823e,7.718571428571429,7,1080.6,54.03,🔁 Frequent Buyer,-1.7561261661521357,-0.39853437204246506
bcb50e14,119.305,2,4772.200000000001,238.61,🎯 High Spender,1.243898456838377,-0.48774466690699675
d41d809e,198.29,1,3965.7999999999997,198.29,🎯 High Spender,1.8766462978610639,-1.2573689153893608
fc81d481,71.6825,4,4300.950000000001,286.73,🛍️ Deal Seeker,0.611296147701564,0.2401835751497525
646238e1,30.88375,8,12353.5,247.07,🛍️ Deal Seeker,0.2728946595763976,2.614828053476874
4ec6ded9,110.765,2,0.0,221.53,😴 Low Value,0.5800544263728994,-1.3978995903537035
a91d9f56,123.08333333333333,3,7385.0,369.25,🛍️ Deal Seeker,1.90855023127739,0.7552054488728615
eaca4fa0,134.87,1,2697.4,134.87,😴 Low Value,0.9180954697270358,-1.575275763360964
c01d4d47,140.65,1,4219.5,140.65,😴 Low Value,1.1585412183126116,-1.2919337790733962
4458ab6a,137.88333333333333,3,4136.5,413.65,🎯 High Spender,1.8641152590783365,0.3102764392308697
61f64557,61.708000000000006,5,4628.1,308.54,🛍️ Deal Seeker,0.47131626376522245,0.658982252487103
7a87f292,49.593333333333334,3,3719.5,148.78,😴 Low Value,-0.0254296547912255,-0.6156398463616137
dc0f7097,48.08,1,1442.3999999999999,48.08,😴 Low Value,-0.34134648681998275,-1.9233762516869726
1943f27c,257.57,1,6439.25,257.57,🎯 High Spender,2.9127947288122025,-0.7273043874993809
3c669dc7,18.2275,8,2916.3999999999996,145.82,🔁 Frequent Buyer,-1.2701495992881453,0.525555604682699
2ba824ee,52.815,2,2640.75,105.63,😴 Low Value,-0.11260352655951997,-1.2398716010977486
192edd4e,10.163333333333332,3,304.9,30.49,😴 Low Value,-1.220672755801777,-1.6130080638442166
99781be9,185.62,2,7424.8,371.24,🎯 High Spender,2.6541632578343313,0.35766831543795913
00e75d81,78.41,3,7056.9,235.23,🛍️ Deal Seeker,0.9397248187999316,0.26552794206491886
a5bd8e47,9.497142857142858,7,1994.4,66.48,🔁 Frequent Buyer,-1.5912380136125794,-0.1868372366222057
da787021,195.58,1,2933.7000000000003,195.58,🎯 High Spender,1.7292508120428018,-1.4478086410772588
f783772f,12.48125,8,2496.25,99.85,🔁 Frequent Buyer,-1.550110727792483,0.2758819632690158
128b6828,75.33,2,1506.6,150.66,😴 Low Value,0.14473956104644922,-1.3208291803026389
f0241946,75.52,3,5664.0,226.56,🛍️ Deal Seeker,0.7277552354627,-0.0142204003232593
e71626bf,11.947777777777778,9,2150.6,107.53,🔁 Frequent Buyer,-1.7348703078273493,0.4890985275206468
d9c4fc09,17.524285714285714,7,3680.1,122.67,🔁 Frequent Buyer,-1.112466086713425,0.3275957848138442
94ac8476,58.4175,4,7010.099999999999,233.67,🛍️ Deal Seeker,0.5763616594408609,0.5477224544623422
359b71d4,82.922,5,4146.1,414.61,🛍️ Deal Seeker,1.0306138029450131,0.9509141368874461
b9168cc4,45.265,2,452.65,90.53,😴 Low Value,-0.4784480473623855,-1.6772274506306626
d45a9dbe,32.3875,8,0.0,259.1,🔁 Frequent Buyer,-1.0103764758967415,0.4261248914011023
723714c2,14.55,4,1164.0,58.2,😴 Low Value,-1.1505900554596502,-1.1128103482065186
36e6f67c,0.9277777777777777,9,417.5,8.35,🔁 Frequent Buyer,-2.416510056689578,-0.20281934344414868
490111ac,34.882,5,4360.25,174.41,🛍️ Deal Seeker,-0.33143182887330674,0.13114977258819346
6af4e7e9,1.7044444444444444,9,767.0,15.34,🔁 Frequent Buyer,-2.3437239822370013,-0.11293683822867813
fe4d03cd,66.23,4,3973.8,264.92,🛍️ Deal Seeker,0.4401259705135075,0.10603657839617425
f4518d7a,52.80800000000001,5,1320.2,264.04,🔁 Frequent Buyer,-0.14537283608067678,-0.09830486720865853
ee2a2250,3.0011111111111113,9,405.15000000000003,27.01,🔁 Frequent Buyer,-2.3250984753348076,-0.13384400140851357
0ef29560,13.6025,8,2720.5,108.82,🔁 Frequent Buyer,-1.4799981620454092,0.3503294299771713
df9db226,59.65,3,3579.0,178.95,😴 Low Value,0.16933689853034334,-0.5441733063791883
d71147c9,417.94,1,0.0,417.94,🎯 High Spender,4.28672848480064,-1.6680308229830725
541f1998,63.17666666666667,3,5685.9,189.53,🛍️ Deal Seeker,0.4723173636822559,-0.1291635449219219
ca0054f1,81.5625,4,3262.5,326.25,🛍️ Deal Seeker,0.743911763665118,0.18824470124149642
77b6f008,144.06,2,8643.6,288.12,🎯 High Spender,2.083934821460249,0.34891404452739455
ad923bb1,21.78,1,435.6,21.78,😴 Low Value,-0.7911841448058757,-2.142164527742998
63b7cb47,42.17714285714286,7,1476.2,295.24,🔁 Frequent Buyer,-0.4454236464450809,0.5726466185228731
88f26a4e,17.21375,8,1377.1000000000001,137.71,🔁 Frequent Buyer,-1.4790116018479107,0.2165279527406103
50540d6b,32.777142857142856,7,1147.2,229.44,🔁 Frequent Buyer,-0.8270349320577995,0.26773339632049115
c84cf1d8,21.496000000000002,5,3224.4,107.48,😴 Low Value,-0.8410778190575143,-0.3134841861325242
d8b248a8,412.27,1,4122.7,412.27,🎯 High Spender,4.66209175139445,-0.9303454656215345
dabe2577,40.027142857142856,7,4202.85,280.19,🛍️ Deal Seeker,-0.22774537549964605,1.0096352690997612
d20bbc2b,15.082857142857142,7,5279.0,105.58,🔁 Frequent Buyer,-1.028254227121173,0.553019957584249
0580edce,41.03666666666666,9,7386.599999999999,369.33,🛍️ Deal Seeker,0.13638578670629173,2.4351011564839893
6cec43d0,19.02,3,1141.2,57.06,😴 Low Value,-0.9446552881671737,-1.3764448590732097
b7936ac3,19.693333333333335,9,2658.6000000000004,177.24,🔁 Frequent Buyer,-1.3330622011754487,0.8469933555784198
191c2795,229.32,1,6879.599999999999,229.32,🎯 High Spender,2.595238234776985,-0.6870941545012264
223e1e33,39.56,1,1978.0,39.56,😴 Low Value,-0.3932788084881542,-1.838403077715373
8963cb6f,76.275,4,6102.0,305.1,🛍️ Deal Seeker,0.9215053722677642,0.6290619745126248
ddeec1fb,10.399999999999999,9,0.0,93.6,🔁 Frequent Buyer,-2.038187565218856,0.04699944507345275
3958d313,5.44,6,163.2,32.64,🔁 Frequent Buyer,-1.7885384756886031,-0.8889860528037894
81704388,120.2,3,9015.0,360.6,🛍️ Deal Seeker,2.025735470608447,1.0222190770100015
d290f1f8,324.74,1,1623.7,324.74,🎯 High Spender,3.2576777869833418,-1.5044587442211195
ed543573,62.065,4,7447.799999999999,248.26,🛍️ Deal Seeker,0.7146873841255166,0.6770407986950134
62c9beef,36.82,9,8284.5,331.38,🛍️ Deal Seeker,0.04547099242859764,2.452666350157284
4852a573,75.29333333333334,3,5647.0,225.88,🛍️ Deal Seeker,0.7211704357021876,-0.01947837439507827
abff895f,1.2533333333333332,9,282.0,11.28,🔁 Frequent Buyer,-2.41669347276677,-0.21614355821267564
de85b962,26.15857142857143,7,5493.3,183.11,🛍️ Deal Seeker,-0.5974816542203676,0.8809385827422098
f4d21e00,84.7225,4,10166.699999999999,338.89,🛍️ Deal Seeker,1.5739375848225936,1.4803390535138623
6c851471,21.973333333333333,3,659.2,65.92,😴 Low Value,-0.9354288906613596,-1.4351659875733367
7580c1b1,62.726,5,6272.6,313.63,🛍️ Deal Seeker,0.6796619344472248,0.974585560169655
2421a3f6,52.898,5,1322.45,264.49,🔁 Frequent Buyer,-0.1425325679216863,-0.09628961436564361
14f20acd,55.306666666666665,3,4148.0,165.92,😴 Low Value,0.1405460332899301,-0.4831079704925291
c27ce717,19.094444444444445,9,8592.5,171.85,🛍️ Deal Seeker,-0.7140031649876706,1.8995826025829512
317a7a6a,61.7775,4,2471.1000000000004,247.11,😴 Low Value,0.1658702208158953,-0.22695936269816036
912a636b,49.566,5,3717.4500000000003,247.83,🛍️ Deal Seeker,0.02205513664632513,0.2773069549727562
2cc7ae37,57.19,4,4575.2,228.76,🛍️ Deal Seeker,0.28082588683758664,0.09048549368484257
158df4de,37.618,5,9404.5,188.09,🛍️ Deal Seeker,0.2964890001758162,1.0923062773937307
094b4804,54.72428571428571,7,1915.35,383.07,🛍️ Deal Seeker,0.06395202552095323,0.9796455289489401
8c990553,18.863333333333333,9,848.85,169.77,🔁 Frequent Buyer,-1.5671694012724762,0.49118986238646356
a1099e85,17.782857142857143,7,1244.8,124.48,🔁 Frequent Buyer,-1.3680144668711078,-0.10608256444282431
f893da7a,78.114,5,5858.55,390.57,🛍️ Deal Seeker,1.0783478937695568,1.174693414653169
744e3383,29.875714285714285,7,3136.95,209.13,🔁 Frequent Buyer,-0.717204807036044,0.551834037386924
f4d0aa67,34.532,5,0.0,172.66,🔁 Frequent Buyer,-0.8160990913392535,-0.6636651445193075
f878e329,41.473333333333336,3,0.0,124.42,😴 Low Value,-0.5998704701834944,-1.3665394275779292
ebd4488c,3.4914285714285715,7,244.4,24.44,🔁 Frequent Buyer,-2.0026450975440513,-0.6601240867645203
e06e1b01,65.7,2,3942.0,131.4,😴 Low Value,0.24694355798593814,-0.9334853095424936
7d7169a4,20.197777777777777,9,9089.0,181.78,🛍️ Deal Seeker,-0.6106032051430227,2.0272697666444137
d833241e,350.73,1,3507.3,350.73,🎯 High Spender,3.7989366387876564,-1.127532026126984
84531d15,30.80666666666667,6,1848.4,184.84,🔁 Frequent Buyer,-0.7727755792659795,-0.02642458885257164
4d5cef27,18.657142857142855,7,0.0,130.6,🔁 Frequent Buyer,-1.4713369969449275,-0.30838159624916717
bc30caa0,42.60875,8,5113.05,340.87,🛍️ Deal Seeker,-0.0372230148105547,1.6597825428222892
b52a9a86,11.616666666666667,9,5227.5,104.55,🔁 Frequent Buyer,-1.414790405425214,1.0341902419247015
815bb3e2,216.795,2,4335.9,433.59,🎯 High Spender,2.8452116590574184,-0.029055511464849044
a9291a98,102.605,2,10260.5,205.21,🛍️ Deal Seeker,1.558811815653585,0.4127359941118118
3d31754b,55.826,5,8373.9,279.13,🛍️ Deal Seeker,0.7093907935865752,1.2313042999315162
cf29466e,56.370000000000005,5,5637.0,281.85,🛍️ Deal Seeker,0.4271913627212965,0.7460517398929695
2697b3d8,19.44,6,3499.2,116.64,🔁 Frequent Buyer,-0.9660696473588176,0.02218353579682146
9a3d7a70,24.183333333333334,3,1813.75,72.55,😴 Low Value,-0.7636050750028063,-1.2050742044421452
df980ec1,26.27,8,10508.0,210.16,🛍️ Deal Seeker,-0.1160395006056072,2.1416083362636735
fbf3b6d9,42.08,1,1052.0,42.08,😴 Low Value,-0.46146308523909924,-2.0023549876797215
60560203,51.22833333333333,6,4610.55,307.37,🛍️ Deal Seeker,0.19794581531189054,0.9221695451151585
e426ec00,106.99,4,2139.7999999999997,427.96,🛍️ Deal Seeker,1.2539073849072624,0.33487386568993793
aab9ddbb,129.07,1,1936.05,129.07,😴 Low Value,0.7601917903158365,-1.721062441997506
d930502c,41.94571428571429,7,4404.3,293.62,🛍️ Deal Seeker,-0.1352398848504225,1.096157511456972
9c5e398c,1.7077777777777776,9,76.85,15.37,🔁 Frequent Buyer,-2.418691499317673,-0.23763741699498728
23b8db27,87.645,4,0.0,350.58,😴 Low Value,0.5400440910119584,-0.3181403862184926
718a642f,84.205,4,8420.5,336.82,🛍️ Deal Seeker,1.3710130163982464,1.1574186390367185
ce7d898b,3.095,6,92.85,18.57,🔁 Frequent Buyer,-1.873140776431625,-0.9532733778418461
e3f9922a,64.33333333333333,3,3860.0,193.0,😴 Low Value,0.29774439892496235,-0.4482391418427127
925202a4,15.488333333333335,6,2323.25,92.93,🔁 Frequent Buyer,-1.2237253638459742,-0.27738296212545616
2081a750,20.654285714285717,7,2168.7000000000003,144.58,🔁 Frequent Buyer,-1.161823527915223,0.13597322248312982
afd642ef,143.65333333333334,3,2154.7999999999997,430.96,🎯 High Spender,1.7689459038304658,0.007464505949525412
24d2a786,34.59285714285714,7,2421.5,242.15,🔁 Frequent Buyer,-0.6215431922680972,0.5455974228781866
fdcc0170,41.339999999999996,3,1860.3,124.02,😴 Low Value,-0.4001784891562871,-1.0313847097407287
2c190d8c,122.86,2,12286.0,245.72,🛍️ Deal Seeker,2.1218322163872227,0.8907452343080472
bfa5ca2e,10.7375,4,859.0,42.95,😴 Low Value,-1.2785748884804806,-1.2203986548953276
85bd7667,20.2,8,1616.0,161.6,🔁 Frequent Buyer,-1.3312824358714372,0.34999719985821254
2c58e6ef,32.89555555555555,9,4440.9,296.06,🛍️ Deal Seeker,-0.5484402874723605,1.6227578151217028
b1e17021,30.692857142857143,7,5371.25,214.85,🛍️ Deal Seeker,-0.44396062651329243,0.9772456027281986
a6f6238c,395.63,1,5934.45,395.63,🎯 High Spender,4.644004342286064,-0.6259108381288999
6c8dad52,44.28,3,6642.0,132.84,😴 Low Value,0.18167597791800075,-0.13828318937325704
44cf89f5,10.575555555555557,9,0.0,95.18,🔁 Frequent Buyer,-2.0303336470137374,0.05302892026306081
7ea8278d,96.33,1,481.65,96.33,😴 Low Value,0.17831932235474438,-2.029788292490399
078fcf7a,25.802222222222223,9,5805.5,232.22,🛍️ Deal Seeker,-0.7172538697044003,1.625927235774387
76559d30,9.225,8,3690.0,73.8,🔁 Frequent Buyer,-1.5529146586228968,0.3933493105472808
9cf2ef37,58.23,1,1455.75,58.23,😴 Low Value,-0.2085777369773305,-1.9067957172128207
c15ed68c,16.578333333333333,6,994.7,99.47,🔁 Frequent Buyer,-1.3325604894932526,-0.49368590003949064
